stretch_exponent,coefficient_of_variation,adaptive_model_seconds,nonadaptive_model_seconds,uncalibrated_reduction_percent,predicted_reduction_percent,regime
1.4,1.5362343797082345,192.8991284884797,229.4697942792751,15.937028185194277,16.634542269767355,extrapolation
1.4083333333333332,1.5407367859831986,193.20701008874119,230.0062858661658,15.999247863528858,16.699485109626885,extrapolation
1.4166666666666667,1.5452326665685192,193.5149060179785,230.54219214165798,16.06095863829032,16.763896772788986,extrapolation
1.425,1.5497222019320067,193.8228204222425,231.07751220954833,16.122162399568378,16.82777923206671,extrapolation
1.4333333333333333,1.5542055639805346,194.1307572661789,231.61224501978396,16.182861035867703,16.891134458618694,extrapolation
1.4416666666666667,1.5586829163559055,194.4387203371511,232.14638937256154,16.243056434056815,16.95396442189582,extrapolation
1.45,1.5631544147225909,194.74671324931657,232.67994392243116,16.30275047932814,17.01627108959951,extrapolation
1.4583333333333333,1.5676202070474976,195.0547394476555,233.2129071824009,16.361945055168437,17.07805642765088,extrapolation
1.4666666666666666,1.5720804338719039,195.36280221194966,233.74527752803544,16.42064204333805,17.13932240016905,extrapolation
1.475,1.576535228575707,195.6709046607104,234.27705320154638,16.47884332385873,17.200070969458476,extrapolation
1.4833333333333334,1.580984717634157,195.97904975505384,234.80823231586703,16.536550775008468,17.26030409600353,extrapolation
1.4916666666666667,1.5854290208671984,196.28724030252238,235.33881285870962,16.59376627332298,17.32002373847004,extrapolation
1.5,1.5898682516816072,196.59547896085078,235.8687926965996,16.650491693602923,17.379231853712863,extrapolation
1.5083333333333333,1.5943025173060426,196.90376824167743,236.3981695788845,16.706728908925864,17.437930396788325,extrapolation
1.5166666666666666,1.598731919019191,197.2121105141975,236.92694114171297,16.762479790662926,17.496121320971636,extrapolation
1.525,1.603156552371148,197.52050800876066,237.45510491198226,16.81774620849874,17.553806577777703,extrapolation
1.5333333333333332,1.6075765073981798,197.82896282040906,237.98265831124937,16.87253003045485,17.610988116985556,extrapolation
1.5416666666666667,1.6119918688310366,198.1374769123584,238.50959865960507,16.92683312291542,17.667667886665175,extrapolation
1.55,1.6164027162969485,198.44605211941953,239.0359231795071,16.980657350655235,17.723847833206737,extrapolation
1.5583333333333333,1.6208091245154663,198.7546901513618,239.56162899957093,17.034004576869112,17.77952990135128,extrapolation
1.5666666666666667,1.6252111634882895,199.06339259621734,240.08671315831594,17.086876663202663,17.83471603422286,extrapolation
1.575,1.6296088986832225,199.37216092352492,240.61117260786386,17.139275469783875,17.88940817336147,extrapolation
1.5833333333333333,1.634002391212418,199.68099648751743,241.1350042175912,17.191202855254982,17.943608258756317,extrapolation
1.5916666666666666,1.6383916980050386,199.98990053024733,241.65820477772866,17.24266067680459,17.997318228879376,extrapolation
1.6,1.642776871974482,200.29887418465609,242.180771002913,17.293650790199663,18.050540020718746,extrapolation
1.6083333333333334,1.6471579621803019,200.60791847758267,242.70269953568257,17.344175049816887,18.1032755698114,extrapolation
1.6166666666666667,1.651535013984981,200.91703433271522,243.22398694992216,17.394235308673565,18.15552681027545,extrapolation
1.625,1.6559080692056614,201.22622257348397,243.74462975425124,17.443833418457373,18.207295674841166,extrapolation
1.6333333333333333,1.6602771662609952,201.53548392589727,244.26462439535842,17.492971229555213,18.258584094881122,extrapolation
1.6416666666666666,1.6646423403132213,201.84481902131944,244.7839672612779,17.541650591080586,18.309394000438758,extrapolation
1.65,1.6690036234056105,202.1542283991924,245.30265468460982,17.58987335089959,18.35972732025552,extrapolation
1.6583333333333332,1.6733610445954032,202.46371250970148,245.82068294568393,17.637641355655383,18.409585981796372,extrapolation
1.6666666666666667,1.677714630082354,202.77327171638464,246.33804827566365,17.68495645079075,18.458971911273395,extrapolation
1.675,1.6820644033330188,203.08290629868713,246.8547468595932,17.731820480568988,18.507887033667544,extrapolation
1.6833333333333333,1.686410385200882,203.39261645446163,247.370774839386,17.778235288092826,18.556333272748407,extrapolation
1.6916666666666667,1.69075259404247,203.702402302414,247.88612831675363,17.824202715321302,18.604312551091837,extrapolation
1.7,1.6950910458295294,204.0122638844962,248.40080335607664,17.86972460308452,18.65182679009534,extrapolation
1.7083333333333333,1.6994257542574112,204.32220116824655,248.91479598721637,17.914802791096424,18.698877909991403,extrapolation
1.7166666666666666,1.7037567308497497,204.63221404907785,249.42810220826777,17.959439117965225,18.745467829858395,extrapolation
1.7249999999999999,1.7080839850595546,204.9423023525143,249.94071798825337,18.003635421201714,18.791598467629235,extrapolation
1.7333333333333334,1.7124075243668146,205.25246583637812,250.4526392697589,18.047393537225343,18.837271740097727,extrapolation
1.7416666666666667,1.7167273543727122,205.56270419292616,250.9638619715102,18.09071530136799,18.882489562922515,extrapolation
1.75,1.7210434788905575,205.87301705093705,251.47438199089154,18.133602547875505,18.927253850628674,extrapolation
1.7583333333333333,1.7253559000335272,206.18340397775142,251.98419520640755,18.17605710990698,18.97156651660696,extrapolation
1.7666666666666666,1.729664618299312,206.4938644812625,252.49329748008546,18.218080819531856,19.015429473110785,extrapolation
1.775,1.7339696326517589,206.80439801186185,253.00168465982193,18.25967550772458,19.058844631250647,extrapolation
1.7833333333333332,1.7382709405995993,207.11500396433775,253.5093525816722,18.300843004357304,19.101813900986503,extrapolation
1.7916666666666667,1.742568538272358,207.42568167972894,254.01629707208338,18.34158513819025,19.144339191117716,extrapolation
1.8,1.746862420493515,207.73643044713322,254.52251395007067,18.381903736859762,19.186422409270573,extrapolation
1.8083333333333333,1.7511525808510158,208.04724950547336,255.0279990293409,18.421800626864663,19.228065461884068,extrapolation
1.8166666666666667,1.7554390117652054,208.35813804521882,255.53274812035812,18.461277633549987,19.269270254192897,extrapolation
1.825,1.7597217045542657,208.66909521006585,256.03675703235734,18.500336581089126,19.310038690208845,extrapolation
1.8333333333333333,1.7640006494972353,208.98012009857644,256.5400215753036,18.5389792924636,19.350372672699653,extrapolation
1.8416666666666666,1.7682758358946842,209.29121176577559,257.0425375617981,18.577207589441166,19.390274103166174,extrapolation
1.8499999999999999,1.772547252127121,209.6023692247101,257.5443008089326,18.615023292551804,19.429744881817317,extrapolation
1.8583333333333334,1.7768148857111925,209.91359144796624,258.0453071400906,18.65242822106199,19.46878690754319,extrapolation
1.8666666666666667,1.7810787233537635,210.22487736915087,258.54555238669934,18.689424192947083,19.50740207788627,extrapolation
1.875,1.785338751003925,210.53622588433376,259.04503238993,18.726013024861977,19.545592289010774,extrapolation
1.8833333333333333,1.7895949539030076,210.8476358534533,259.54374300234895,18.762196532110167,19.583359435670374,extrapolation
1.8916666666666666,1.7938473166326616,211.1591061016859,260.04168008951956,18.79797652861103,19.620705411174054,extrapolation
1.9,1.7980958231610635,211.47063542077998,260.53883953155594,18.833354826865616,19.657632107350388,extrapolation
1.9083333333333332,1.8023404568873096,211.7822225703552,261.03521722462915,18.868333237920986,19.694141414510327,extrapolation
1.9166666666666667,1.8065812006840594,212.09386627916714,261.5308090824261,18.902913571333016,19.73023522140837,extrapolation
1.925,1.8108180369384765,212.40556524633968,262.0256110375634,18.937097635127852,19.765915415202336,extrapolation
1.9333333333333333,1.8150509475915313,212.71731814256333,262.51961904295416,18.970887235762007,19.801183881411713,extrapolation
1.9416666666666667,1.8192799141757188,213.02912361126292,263.01282907313225,19.004284178081317,19.83604250387482,extrapolation
1.95,1.8235049178512324,213.34098026973317,263.5052371255309,19.03729026527851,19.870493164704506,extrapolation
1.9583333333333333,1.827725939440658,213.65288671024348,263.9968392217187,19.069907298849763,19.904537744242834,extrapolation
1.9666666666666666,1.8319429594622318,213.96484150111326,264.48763140859336,19.1021370785502,19.9381781210146,extrapolation
1.9749999999999999,1.8361559581617066,214.27684318775806,264.9776097595343,19.133981402348258,19.971416171679724,extrapolation
1.9833333333333334,1.8403649155428765,214.58889029370624,265.466770375513,19.165442066379175,20.004253770984683,extrapolation
1.9916666666666667,1.844569811396806,214.90098132158832,265.95510938616485,19.19652086489766,20.036692791713126,extrapolation
2.0,1.8487706253298049,215.21311475409837,266.44262295081967,19.227219590229492,20.06873510463535,extrapolation
2.0083333333333333,1.8529673367901878,215.52528905492886,266.9293072594953,19.257540032722613,20.100382578457257,extrapolation
2.0166666666666666,1.8571599250938682,215.8375026696796,267.4151585338526,19.287483980697264,20.131637079768286,extrapolation
2.025,1.8613483694488209,216.14975402674003,267.90017302811253,19.31705322039564,20.16250047298889,extrapolation
2.033333333333333,1.865532648978447,216.46204153814804,268.38434702993845,19.346249535930813,20.192974620317216,extrapolation
2.0416666666666665,1.8697127427438938,216.7743636004226,268.8676768612806,19.375074709235125,20.223061381675233,extrapolation
2.05,1.8738886297653505,217.08671859537375,269.35015887918735,19.403530520008164,20.25276261465444,extrapolation
2.058333333333333,1.8780602890423548,217.39910489088874,269.83178947658087,19.431618745664082,20.282080174460866,extrapolation
2.0666666666666664,1.8822276995731677,217.71152084169555,270.31256508300044,19.459341161278815,20.311015913859993,extrapolation
2.075,1.8863908403732157,218.02396479010358,270.79248216531107,19.486699539536634,20.339571683120962,extrapolation
2.0833333333333335,1.8905496904926589,218.33643506672374,271.2715372283824,19.51369565067669,20.36774932996078,extrapolation
2.091666666666667,1.8947042290331009,218.64892999116626,271.74972681573365,19.540331262439004,20.395550699487938,extrapolation
2.1,1.8988544351634853,218.96144787271794,272.2270475101493,19.56660814001059,20.42297763414619,extrapolation
